"time","loss","layer_0.max_depth","layer_0.min_data_in_leaf","layer_0.boosting_rounds","layer_1.input_window","layer_0.num_leaves","layer_1.min_data_in_leaf","layer_1.boosting_rounds","status","layer_1.learning_rate","layer_1.num_leaves","log","layer_0.bagging_fraction","layer_1.max_depth","layer_0.learning_rate","layer_0.input_window","error","layer_0.feature_fraction","trial"
"46.260663","0.36911590630957614","11.0","75.0","47.0","4.0","42.0","71.0","69.0","ok","0.04031399251031721","37.0","","0.9977099582365532","16.0","0.4349179950961096","3.0","","0.510340717037076","1574"
"19.827211","0.540157678885385","11.0","31.0","26.0","4.0","30.0","32.0","8.0","ok","0.019968735098381964","21.0","","0.19462319307464415","3.0","0.46798080218639987","2.0","","0.5176726179381446","1575"
"16.606998","0.1453199415347812","11.0","41.0","9.0","3.0","42.0","39.0","45.0","ok","0.05374132121250073","15.0","","0.29325851979760215","12.0","0.20734694856786443","1.0","","0.9929461931449943","1576"
"23.256543","0.3583240583684611","10.0","28.0","49.0","5.0","34.0","80.0","11.0","ok","0.06722498146377219","7.0","","0.9853118427681936","6.0","0.43265227842311443","1.0","","0.8378663742204707","1577"
"19.821401","0.3166683065321151","9.0","52.0","14.0","5.0","43.0","45.0","5.0","ok","0.031602026324799436","12.0","","0.5006721893812791","11.0","0.40974909157508893","2.0","","0.9484497326304708","1578"
"14.406701","0.34650707548119497","13.0","65.0","8.0","3.0","18.0","100.0","13.0","ok","0.059451194960191585","15.0","","0.38206339757425","8.0","0.08227126808282745","1.0","","0.8299978863338299","1579"
"26.653688","0.13359392136928125","12.0","43.0","44.0","5.0","21.0","66.0","72.0","ok","0.038158698581490666","46.0","","0.10210813640778099","5.0","0.10265114098626932","2.0","","0.8020685160891353","1580"
"15.905697","0.363953245437523","10.0","58.0","18.0","4.0","6.0","41.0","19.0","ok","0.023441595936249792","25.0","","0.9605248581416526","7.0","0.15912619110388873","1.0","","0.9210580097676065","1581"
"16.722316","0.2925235764697864","14.0","61.0","30.0","5.0","7.0","79.0","12.0","ok","0.04002014903092652","28.0","","0.3185608450161667","8.0","0.13276785837827942","1.0","","0.6215780801901154","1582"
"16.912939","0.3063583822227968","9.0","58.0","9.0","3.0","25.0","60.0","5.0","ok","0.05284856864087818","17.0","","0.14526647239412302","4.0","0.4358175360594903","2.0","","0.561891105881522","1583"
"18.423245","0.3105624379386328","11.0","29.0","38.0","4.0","42.0","37.0","45.0","ok","0.023720117124862494","30.0","","0.4068413893110129","2.0","0.14810952769435703","0.0","","0.9513651981496152","1584"
"17.007863","0.20329656780068514","9.0","60.0","18.0","4.0","6.0","26.0","34.0","ok","0.042799579290290844","21.0","","0.6419053748326106","6.0","0.25313918709959776","1.0","","0.7377064513482321","1585"
"13.397158","0.3163200305723553","10.0","73.0","8.0","5.0","31.0","59.0","16.0","ok","0.022733706550973343","10.0","","0.3581598198364194","7.0","0.17940235228777915","0.0","","0.620356596741712","1586"
"24.354419","0.15428367071451762","8.0","36.0","45.0","4.0","19.0","69.0","14.0","ok","0.25486174428627706","37.0","","0.5191650226515062","13.0","0.11224515363737589","2.0","","0.960427627966858","1587"
"15.012965","0.4340748481325524","15.0","73.0","6.0","4.0","19.0","49.0","13.0","ok","0.013153588054648287","17.0","","0.8463622679844758","4.0","0.2368339838395013","1.0","","0.7070257578041131","1588"
"40.344244","0.4055850209907777","12.0","33.0","58.0","5.0","49.0","92.0","7.0","ok","0.04254547384191245","35.0","","0.5656354238752509","2.0","0.16031302795734115","1.0","","0.8618676183415174","1589"
"19.033747","0.1517693858509734","13.0","68.0","49.0","3.0","6.0","93.0","40.0","ok","0.05227873126729286","24.0","","0.7564855034486873","15.0","0.22364459024730254","1.0","","0.8626684261588049","1590"
"19.929581","0.45128938002093816","9.0","38.0","9.0","5.0","5.0","23.0","5.0","ok","0.06777011243327803","37.0","","0.23567454707400015","6.0","0.15705237862990604","3.0","","0.8575048423097815","1591"
"17.322965","0.3065961542750725","8.0","20.0","21.0","3.0","45.0","85.0","14.0","ok","0.02285750247975776","28.0","","0.6588878725094591","5.0","0.2479514617413524","1.0","","0.5278295824047856","1592"
"19.641622","0.24612678989672454","14.0","37.0","31.0","4.0","37.0","5.0","11.0","ok","0.04877042600510666","24.0","","0.5940280187403553","15.0","0.18561099367651665","1.0","","0.892378902672256","1593"
"20.929535","0.16665207847686225","9.0","51.0","15.0","3.0","17.0","2.0","28.0","ok","0.07418494917016814","15.0","","0.10989157280443354","16.0","0.10505170796145114","3.0","","0.94427033801342","1594"
"17.308869","0.1893586967966443","14.0","72.0","6.0","4.0","40.0","74.0","51.0","ok","0.03756905608867026","46.0","","0.3507879063808501","11.0","0.10968103055060176","0.0","","0.8441387008067052","1595"
"16.718517","0.3278751980019972","11.0","37.0","27.0","5.0","8.0","45.0","6.0","ok","0.05829118150638784","50.0","","0.7237360851560388","10.0","0.4768448312561317","1.0","","0.9848055916407634","1596"
"35.177989","0.44263091661418397","11.0","74.0","18.0","3.0","38.0","45.0","8.0","ok","0.01709104757891937","38.0","","0.872708805936774","6.0","0.11044318847389965","1.0","","0.835532598046389","1597"
"21.830272","0.27689958587932656","8.0","50.0","41.0","4.0","19.0","50.0","6.0","ok","0.10353535744509088","6.0","","0.36282415351002006","11.0","0.16135572665085884","1.0","","0.8123149458466769","1598"
"28.778638","0.17733490009507993","10.0","57.0","42.0","5.0","24.0","38.0","39.0","ok","0.0330066756213988","12.0","","0.7795456718861743","11.0","0.1232116921915626","2.0","","0.9842169512841511","1599"
"12.08749","0.31105734765472853","8.0","40.0","10.0","3.0","6.0","40.0","10.0","ok","0.07371142073396994","36.0","","0.17265072673496362","13.0","0.13323588707847758","0.0","","0.512691579750669","1600"
"20.121782","0.13960156366052476","9.0","54.0","9.0","5.0","17.0","40.0","57.0","ok","0.0971542915885949","33.0","","0.7675007452317362","14.0","0.34632436782225623","1.0","","0.872929102051098","1601"
"15.110609","0.28663358696435665","13.0","45.0","8.0","4.0","37.0","43.0","6.0","ok","0.10471300610546425","28.0","","0.16698911351220386","14.0","0.2562781983906767","1.0","","0.5968571186244505","1602"
"20.028382","0.1982339332187887","11.0","66.0","20.0","4.0","49.0","25.0","33.0","ok","0.04359611989342584","31.0","","0.1722624832287459","6.0","0.1215492097150754","1.0","","0.9467487809657202","1603"
"28.186609","0.3392356698226853","9.0","45.0","27.0","5.0","43.0","31.0","16.0","ok","0.020861392688458193","6.0","","0.9324518492263099","4.0","0.1805957714238019","3.0","","0.847755722782632","1604"
"21.236514","0.2317922787720512","13.0","65.0","19.0","4.0","32.0","97.0","18.0","ok","0.08241382306026404","25.0","","0.7505091532194373","12.0","0.22740007169790896","2.0","","0.8321508875307417","1605"
"17.842529","0.22479749980640173","8.0","75.0","25.0","4.0","6.0","92.0","14.0","ok","0.10873333333573924","48.0","","0.5100589247104605","4.0","0.08744983170616506","2.0","","0.6464321675740661","1606"
"59.742831","0.1347220408312896","15.0","73.0","73.0","5.0","47.0","58.0","32.0","ok","0.2109629334299862","13.0","","0.9828478949081795","12.0","0.16487097095996953","2.0","","0.655498888250992","1607"
"17.713211","0.1482997571971969","14.0","50.0","6.0","3.0","29.0","44.0","35.0","ok","0.03524085463290037","7.0","","0.3275028203529772","8.0","0.3582865971896986","2.0","","0.5851027774894504","1608"
"13.695442","0.32642888351845345","16.0","57.0","9.0","3.0","14.0","97.0","14.0","ok","0.014349165764128216","31.0","","0.6926070817655304","8.0","0.1478027508942924","0.0","","0.8820459629919243","1609"
"15.411752","0.35845128361311396","10.0","25.0","12.0","3.0","22.0","88.0","12.0","ok","0.010690693652332233","41.0","","0.9993005396394208","6.0","0.22714946456846288","1.0","","0.9166265072491209","1610"
"18.319804","0.39274132637509984","8.0","34.0","38.0","4.0","27.0","11.0","13.0","ok","0.02194060123972711","40.0","","0.1130419372236603","14.0","0.288925304005561","1.0","","0.709505811966489","1611"
"24.958503","0.2664785752176727","9.0","41.0","52.0","4.0","18.0","3.0","7.0","ok","0.06880356830898632","36.0","","0.9819575814158032","5.0","0.11986334326524709","2.0","","0.8530138112953922","1612"
"21.321464","0.1331280085964278","15.0","73.0","8.0","5.0","16.0","29.0","58.0","ok","0.08721027676915649","48.0","","0.8658280852466407","12.0","0.444346814939257","1.0","","0.7190001483782167","1613"
"20.822461","0.19570361704382433","12.0","68.0","11.0","5.0","16.0","45.0","18.0","ok","0.10122848048072434","43.0","","0.581115204870258","13.0","0.27293522919373203","2.0","","0.7098439524818506","1614"
"22.431901","0.1869296119001449","14.0","47.0","14.0","4.0","15.0","76.0","67.0","ok","0.018745467936054035","20.0","","0.38344743774977763","11.0","0.19936428861058264","2.0","","0.6060572495555014","1615"
"33.706911","0.16916763974469828","13.0","47.0","42.0","4.0","39.0","52.0","20.0","ok","0.11581719442907733","41.0","","0.3577316591985542","9.0","0.11236610458113078","3.0","","0.9924762456164116","1616"
"25.658661","0.2578191628586037","11.0","65.0","30.0","4.0","28.0","40.0","15.0","ok","0.07158573178219566","40.0","","0.5262195429275731","14.0","0.18077575837761414","3.0","","0.7039288702418901","1617"
"30.477925","0.1290427047323304","8.0","32.0","45.0","4.0","19.0","50.0","57.0","ok","0.06374043380004114","22.0","","0.9778229765788525","8.0","0.23822186557207306","2.0","","0.5198401629004084","1618"
"14.005379","0.28827306960738186","10.0","64.0","9.0","3.0","43.0","96.0","24.0","ok","0.019621735310043735","46.0","","0.26592478770802597","16.0","0.13332973795192232","0.0","","0.5288624283683379","1619"
"24.36199","0.23243476835963053","9.0","55.0","28.0","4.0","36.0","22.0","18.0","ok","0.05737190726043964","31.0","","0.45847960378044816","9.0","0.3067413459978836","2.0","","0.6868576376181237","1620"
"21.438188","0.1849776918118133","15.0","32.0","12.0","3.0","27.0","90.0","47.0","ok","0.2882756226835309","7.0","","0.2510685968199133","3.0","0.22255161554446268","3.0","","0.9720451693295389","1621"
"23.455967","0.24749950011732258","14.0","59.0","38.0","4.0","39.0","5.0","17.0","ok","0.015939525171461088","44.0","","0.22590554086966824","4.0","0.09865102450072599","2.0","","0.6414588000032504","1622"
"17.410056","0.364999920006358","8.0","35.0","6.0","4.0","37.0","9.0","7.0","ok","0.03311994487786485","28.0","","0.5791378354773099","8.0","0.319827824287534","2.0","","0.7281858825625637","1623"
"18.023485","0.17880835620153035","9.0","79.0","8.0","3.0","49.0","4.0","29.0","ok","0.2702687185833978","12.0","","0.3477718376700633","5.0","0.10055523963543125","2.0","","0.8513046423718055","1624"
"26.361878","0.3395440511913887","12.0","61.0","49.0","3.0","12.0","11.0","6.0","ok","0.01080843854028022","8.0","","0.9053903227807217","14.0","0.091677894388099","3.0","","0.8010419126898809","1625"
"22.045201","0.264763262723206","10.0","45.0","9.0","4.0","29.0","87.0","11.0","ok","0.10203480756556856","39.0","","0.9687026740722398","13.0","0.08643634297349218","3.0","","0.5399154419742006","1626"
"22.849728","0.30512145081522374","10.0","23.0","31.0","3.0","19.0","78.0","7.0","ok","0.094005632523014","34.0","","0.45500600288422344","13.0","0.21700247164272393","3.0","","0.7574078827895991","1627"
"18.720203","0.4069704412825556","16.0","54.0","11.0","4.0","29.0","64.0","11.0","ok","0.010159733499016471","27.0","","0.5469197635428928","13.0","0.15160721422466325","2.0","","0.5359592869570298","1628"
"60.153184","0.1561050909435804","8.0","55.0","15.0","5.0","12.0","90.0","61.0","ok","0.10367141394184526","42.0","","0.3862778881872607","10.0","0.19275553649172122","3.0","","0.508494225235186","1629"
"22.828756","0.2866101000670923","9.0","62.0","9.0","4.0","30.0","59.0","43.0","ok","0.012806248085501279","24.0","","0.26618793699419574","10.0","0.2815559961480665","3.0","","0.7158593998568761","1630"
"12.893545","0.2589317617251367","13.0","55.0","12.0","4.0","46.0","54.0","8.0","ok","0.05242311081892846","15.0","","0.34800248243313203","10.0","0.2309961566151748","0.0","","0.6296982544456884","1631"
"15.211296","0.3853889803942397","10.0","45.0","10.0","4.0","27.0","10.0","6.0","ok","0.017251981893895558","24.0","","0.7849981846287007","12.0","0.15921976872997934","1.0","","0.8043430806791658","1632"
"22.942765","0.37966658362846645","8.0","52.0","66.0","4.0","10.0","36.0","22.0","ok","0.010205538970347745","41.0","","0.8245598474415433","8.0","0.0926335294426064","1.0","","0.791787064247805","1633"
"50.279161","0.33849323461277153","10.0","64.0","59.0","5.0","32.0","64.0","7.0","ok","0.08771003717650287","46.0","","0.3960192510987327","2.0","0.3870414711492303","3.0","","0.7887534946076071","1634"
"21.232721","0.12375695764062922","10.0","28.0","15.0","4.0","40.0","28.0","63.0","ok","0.04448265935716248","5.0","","0.7650967784492722","11.0","0.12602060778065008","2.0","","0.6081981342673692","1635"
"18.012751","0.32478686022481656","9.0","68.0","6.0","4.0","24.0","41.0","56.0","ok","0.010354610219856248","23.0","","0.9344959257897272","13.0","0.40920477557397833","1.0","","0.5499159308778385","1636"
"26.549444","0.2430235880691692","15.0","76.0","49.0","3.0","49.0","86.0","57.0","ok","0.03154456283224464","49.0","","0.5524920288151353","2.0","0.3631144665163846","0.0","","0.5763984716714206","1637"
"18.91689","0.14386209273071807","9.0","46.0","11.0","5.0","19.0","44.0","24.0","ok","0.14990819940213163","38.0","","0.6272129572504562","3.0","0.18938613079366567","2.0","","0.961326239580487","1638"
"26.062832","0.24716885361842741","13.0","47.0","27.0","4.0","42.0","25.0","21.0","ok","0.027449306721190815","18.0","","0.23136600241481944","7.0","0.22987031660049057","3.0","","0.5911437810135229","1639"
"20.830576","0.12810817947153627","15.0","51.0","16.0","4.0","48.0","19.0","31.0","ok","0.12205058242771023","25.0","","0.20339427601212146","15.0","0.10421170491584862","2.0","","0.5682417309003922","1640"
"15.602642","0.18769351878375784","13.0","59.0","7.0","3.0","15.0","47.0","19.0","ok","0.10386951018847594","32.0","","0.9621934023291279","9.0","0.11095839977996387","1.0","","0.5327426421473634","1641"
"21.44036","0.2031720538503575","13.0","25.0","29.0","5.0","20.0","48.0","17.0","ok","0.05934246727239038","11.0","","0.6186079751648903","16.0","0.18454010969017856","2.0","","0.6913770004426896","1642"
"14.602473","0.15914234786161532","12.0","23.0","39.0","3.0","11.0","80.0","24.0","ok","0.23073389195044974","43.0","","0.4843701090739655","5.0","0.12083000391077649","0.0","","0.8110321843362305","1643"
"43.856671","0.301035602907339","14.0","48.0","65.0","5.0","18.0","39.0","14.0","ok","0.04010036607181943","43.0","","0.84906564878623","11.0","0.08774894905253514","2.0","","0.7071153425279979","1644"
"23.438318","0.3316175820282132","16.0","65.0","20.0","5.0","31.0","7.0","13.0","ok","0.046336077656694154","30.0","","0.12626948118253176","8.0","0.08898080341691286","3.0","","0.5706001908400103","1645"
"13.100649","0.29080149265668","15.0","64.0","7.0","4.0","15.0","70.0","27.0","ok","0.026149369109950114","10.0","","0.6470200347200646","6.0","0.11867680673514107","0.0","","0.732681917635011","1646"
"22.647219","0.22502584040758752","13.0","20.0","48.0","3.0","10.0","67.0","20.0","ok","0.045747929231640866","22.0","","0.5548831446726176","5.0","0.3400163599789061","2.0","","0.5502342471293584","1647"
"20.224898","0.4734195847540128","14.0","30.0","6.0","5.0","19.0","62.0","7.0","ok","0.010177866559870843","19.0","","0.3997854407944813","2.0","0.25279810347828496","3.0","","0.9888314844921011","1648"
"33.504762","0.26831028785190764","11.0","39.0","63.0","3.0","48.0","67.0","34.0","ok","0.17852633227371456","31.0","","0.9616323006440849","3.0","0.37215363934095913","1.0","","0.8925963265221083","1649"
"18.822897","0.34227889674153616","12.0","62.0","47.0","4.0","17.0","76.0","5.0","ok","0.13489547309585997","6.0","","0.38417932377707","2.0","0.46403709907964547","1.0","","0.8374871776139629","1650"
"19.827204","0.24150220070375408","15.0","23.0","8.0","3.0","5.0","8.0","10.0","ok","0.12397051357648167","43.0","","0.6009525164303562","12.0","0.3114351123388408","3.0","","0.787786547361295","1651"
"19.221123","0.16356596870896348","10.0","75.0","10.0","4.0","23.0","23.0","62.0","ok","0.18654803097581085","26.0","","0.4396849230563026","5.0","0.2734644735437308","1.0","","0.5044675436404912","1652"
"20.339112","0.23396960520970303","10.0","23.0","75.0","4.0","15.0","98.0","58.0","ok","0.014464342574930655","37.0","","0.8689435297573648","4.0","0.15688291379496455","0.0","","0.8835848460491407","1653"
"18.224802","0.18021192907988545","9.0","30.0","21.0","4.0","21.0","52.0","48.0","ok","0.023715920908441424","23.0","","0.7903685573313061","3.0","0.3724673173706407","1.0","","0.9069558642709172","1654"
"17.718689","0.14746449543775142","12.0","70.0","13.0","5.0","18.0","28.0","24.0","ok","0.13369411427162267","38.0","","0.581092369111222","12.0","0.43674303313233165","1.0","","0.8355365259068499","1655"
"18.023595","0.17275233527634684","9.0","66.0","7.0","4.0","39.0","21.0","12.0","ok","0.23707640186073523","41.0","","0.8082822924613263","4.0","0.16330326836463507","2.0","","0.8305739843561133","1656"
