trial,status,loss,time,log,error,activation,layer1_layers,layer1_size,layer2_layers,layer2_size,layer3_layers,layer3_size,layer4_layers,layer4_size,learning_rate,weight_decay
1559,ok,0.3779,1290.794726,,,relu,2,80,2,192,2,192,3,256,0.404953411007841,0.000106965725567
1560,ok,0.425,1741.752093,,,elu,2,80,2,160,2,256,3,512,0.404214304714759,9.44453565557917E-05
1561,ok,0.3712,1298.368376,,,elu,2,96,2,160,2,192,2,384,0.902895870300867,3.6909665859872E-05
1562,ok,0.2939,1446.746712,,,relu,3,80,3,160,1,256,3,256,0.192825844438516,0.000209143846492
1563,ok,0.321,1395.452641,,,rrelu,2,80,3,192,1,256,2,384,0.419889364100751,6.84467874925442E-05
1564,ok,0.5252,1289.844609,,,relu,3,64,3,128,2,256,2,256,1.28149973962906,0.00041653657219
1565,ok,0.4544,1676.908888,,,elu,2,96,3,128,2,320,2,512,1.14175240453218,0.000103000970677
1566,ok,0.416,1572.023272,,,elu,2,80,3,128,1,128,3,512,0.660851371964889,0.000178331361391
1567,ok,0.4405,1207.928466,,,rrelu,2,64,2,128,1,128,2,512,1.1112051913348,0.000126601139858
1568,ok,0.4946,1438.140968,,,rrelu,2,80,3,160,2,256,2,384,1.43890321230558,7.9330667898377E-05
1569,ok,0.1032,1753.438657,,,elu,3,80,3,160,2,128,3,512,0.312686750481198,3.1118441183035E-05
1570,ok,0.4691,1570.510437,,,rrelu,2,80,2,160,2,320,3,384,1.34325159565812,0.000330134523512
1571,ok,0.3994,1405.756373,,,selu,2,96,2,160,1,256,3,384,0.757528507623599,0.000134946857712
1572,ok,0.4536,1622.027356,,,selu,2,64,2,160,1,256,3,512,0.485197770286464,0.000145719102264
1573,ok,0.4899,1720.929146,,,rrelu,2,80,3,128,1,256,3,512,0.845035793658195,0.000248874243493
1574,ok,0.3655,1243.942807,,,selu,2,96,3,128,1,256,2,256,0.933895295374928,0.000460637459772
1575,ok,0.3606,1395.240912,,,elu,2,80,3,192,1,256,3,256,0.488337447292071,0.00014250044268
1576,ok,0.389,1471.339891,,,rrelu,2,80,2,160,2,256,3,384,0.726984250308189,3.08583801454758E-05
1577,ok,0.1133,1816.443639,,,selu,3,80,3,160,2,128,3,512,0.112009385560078,0.000220008411828
1578,ok,0.3511,1174.739391,,,relu,3,64,3,160,1,128,2,256,1.41614050444253,4.02964905350809E-05
1579,ok,0.3711,1338.616532,,,elu,3,64,2,192,2,128,3,384,0.476245162931124,0.000270768824728
1580,ok,0.2681,1217.303179,,,rrelu,2,80,3,128,1,128,3,256,0.53817000134838,9.18026495071896E-05
1581,ok,0.3943,1201.12525,,,rrelu,2,64,2,192,1,192,3,256,0.946343860642181,0.000289335096712
1582,ok,0.265,1081.029317,,,selu,2,80,2,128,1,128,2,384,0.795125219706389,2.85322644226513E-05
1583,ok,0.4699,1478.457953,,,rrelu,2,96,2,160,2,320,2,384,1.30936677738744,0.000447687680227
1584,ok,0.3665,1280.339164,,,relu,3,96,3,128,1,128,2,384,1.24849940729216,0.000322768735512
1585,ok,0.336,1272.493881,,,elu,3,80,2,192,1,256,2,256,1.18580775062425,0.000159283254891
1586,ok,0.4188,1234.362676,,,relu,2,80,2,128,1,192,3,384,0.133594144669052,4.57535876314234E-05
1587,ok,0.2892,1310.546833,,,elu,3,64,3,160,1,320,2,256,0.265510649725419,0.000121523399896
1588,ok,0.356,1365.372707,,,elu,2,96,3,160,1,256,3,256,0.866834214683268,0.000155998746129
1589,ok,0.4044,1358.804222,,,rrelu,2,64,2,128,2,192,2,512,0.980020949970979,0.000467569695128
1590,ok,0.3305,1281.794951,,,relu,3,80,2,160,1,192,3,256,0.782878696549777,0.000114092088598
1591,ok,0.3772,1270.633446,,,relu,2,80,3,128,1,128,3,384,1.13567746255255,3.19041360957256E-05
1592,ok,0.3283,1510.644267,,,relu,3,64,3,192,2,256,2,384,0.50402826617191,7.69880406519625E-05
1593,ok,0.4225,1455.323917,,,relu,2,96,2,160,1,320,3,384,1.43098044711697,5.96722375329468E-05
1594,ok,0.3957,1346.787534,,,elu,2,80,3,160,1,256,3,256,1.0869565246755,7.1073393336636E-05
1595,ok,0.3702,1318.333922,,,relu,2,64,3,128,2,128,2,512,0.133868016840723,5.96264645010646E-05
1596,ok,0.3072,1122.455751,,,relu,3,80,2,128,2,128,2,256,0.168251231895569,0.000235846528209
1597,ok,0.3479,1371.634834,,,relu,2,80,3,192,1,256,3,256,0.489794944998294,0.000106239385232
1598,ok,0.3106,1245.947125,,,relu,2,80,3,160,1,128,3,256,0.250770940132008,0.000261441722055
1599,ok,0.3742,1280.53188,,,relu,3,80,2,128,1,256,3,256,0.499500824164984,5.78886010600473E-05
1600,ok,0.5447,1318.237292,,,relu,2,64,2,192,2,256,3,256,1.29501201926232,0.000237003446677
1601,ok,0.3193,1307.980903,,,selu,3,64,2,160,1,128,3,384,0.376638421072444,0.000128685049481
1602,ok,0.4034,1392.320602,,,elu,3,64,2,128,1,256,2,512,0.13442789167981,0.000199993407967
1603,ok,0.4071,1708.231483,,,rrelu,3,80,3,192,1,256,2,512,1.07466149874986,2.15219895104593E-05
1604,ok,0.3956,1248.478576,,,elu,2,96,2,192,1,192,2,384,0.801909656324558,3.88036821403833E-05
1605,ok,0.3342,1354.818196,,,elu,3,64,3,192,2,192,2,256,1.15244521232664,0.000170617106124
1606,ok,0.3455,1366.674043,,,rrelu,3,80,2,192,1,256,2,384,0.782167267769152,9.88062840972665E-05
1607,ok,0.4192,1537.880671,,,elu,3,80,2,160,1,320,3,384,0.60140564492939,0.000378193172932
1608,ok,0.4596,1133.354625,,,relu,3,80,2,128,1,128,2,384,0.42465470273845,0.000317519752032
1609,ok,0.3719,1502.465633,,,selu,3,80,2,128,2,192,3,384,0.160545516602849,2.96153571580851E-05
1610,ok,0.4472,1384.966051,,,rrelu,2,64,2,192,2,192,3,384,1.28894762472756,3.08951100893796E-05
1611,ok,0.3482,1373.447454,,,selu,3,96,2,160,2,128,3,256,0.226860133793004,0.000193931260274
1612,ok,0.3471,1229.62295,,,relu,2,80,2,160,1,256,3,256,0.18387580582262,0.000329059849929
1613,ok,0.4852,1404.269798,,,rrelu,3,96,2,160,2,256,2,256,1.2055452517188,4.84851761920073E-05
1614,ok,0.3868,1351.244371,,,relu,3,80,2,160,2,256,2,256,1.34591457746391,8.85883358704964E-05
1615,ok,0.3175,1128.245673,,,elu,2,64,3,160,1,192,2,256,1.42314107715725,4.42733597182427E-05
1616,ok,0.3606,1158.991235,,,relu,2,96,2,128,1,192,3,256,0.59952234765302,2.52128003449576E-05
1617,ok,0.5218,1162.142799,,,relu,2,80,2,160,2,128,3,256,1.36619853563643,0.000339126743989
1618,ok,0.3206,1192.819286,,,rrelu,2,96,2,192,1,192,2,256,1.30673281043545,0.000236473025766
1619,ok,0.3409,1229.688029,,,elu,2,96,3,128,2,128,2,384,1.05416684363647,9.09749851902412E-05
1620,ok,0.3362,1238.813663,,,rrelu,2,96,2,160,2,128,3,256,0.556390956296309,6.53641828455436E-05
1621,ok,0.3769,1270.217033,,,rrelu,2,80,2,160,2,192,2,384,0.896730340878742,0.000496642885141
1622,ok,0.4583,1284.911287,,,selu,2,64,3,128,1,320,2,384,0.287514078789337,3.23499465555895E-05
1623,ok,0.3847,1286.325262,,,relu,2,64,2,192,2,128,2,512,0.480313900070324,2.4431974093855E-05
1624,ok,0.9,1289.902338,,,selu,2,80,3,192,1,128,2,384,1.18497630888463,0.000202395843042
1625,ok,0.9,1296.621071,,,selu,2,80,2,160,1,128,2,512,1.00281376911186,2.57380222877656E-05
1626,ok,0.3859,1302.485175,,,rrelu,2,80,2,128,2,320,2,256,0.179595112926847,0.000486063256119
1627,ok,0.3467,1308.022724,,,rrelu,3,96,2,128,2,192,2,256,0.14756869017561,0.000198718693978
1628,ok,0.339,1317.527847,,,relu,3,64,2,128,1,256,3,384,0.29092091071429,2.35532342212418E-05
1629,ok,0.3646,1343.462604,,,elu,2,64,3,160,1,192,3,384,0.172913218111514,0.000345773670749
1630,ok,0.3643,1356.550477,,,rrelu,2,80,2,192,1,192,3,384,0.635300734660977,3.0693705283174E-05
1631,ok,0.3047,1364.090232,,,rrelu,2,80,3,192,2,128,3,256,0.761037898387308,2.56407570416635E-05
1632,ok,0.1171,1379.803462,,,selu,3,64,3,192,1,192,2,384,0.630078044528049,5.15268763271775E-05
1633,ok,0.9,1387.454851,,,selu,2,80,3,128,1,192,3,384,0.987702520076291,4.16597044976308E-05
1634,ok,0.3699,1404.812423,,,elu,3,80,2,160,1,192,3,384,0.966083312429992,9.60012236281157E-05
1635,ok,0.3546,1418.971839,,,elu,3,80,2,192,1,192,3,384,1.19376779304607,2.94318976708382E-05
1636,ok,0.4718,1427.827542,,,rrelu,2,80,2,128,2,256,3,384,1.36102894625445,0.00035197583243
1637,ok,0.3967,1430.723032,,,rrelu,2,64,2,160,2,192,2,512,0.382886258197062,0.000253557543043
1638,ok,0.3501,1426.871062,,,relu,3,80,2,192,2,192,3,256,0.425575368959263,0.000109798523778
1639,ok,0.9,1435.02934,,,selu,3,80,2,128,2,256,3,256,1.14537904567638,0.000222828863769
1640,ok,0.3568,1440.86567,,,rrelu,3,96,2,192,1,128,3,384,0.899328320902292,0.000147645425838
1641,ok,0.9,1440.975,,,selu,3,80,2,128,2,256,3,256,1.04303877166566,5.1597643768071E-05
1642,ok,0.2971,1518.570764,,,rrelu,3,80,3,192,1,256,2,384,0.467233394908286,0.000137073404226
1643,ok,0.3926,1514.261041,,,rrelu,3,64,2,192,1,256,2,512,0.377211665626059,9.57760555698417E-05
1644,ok,0.4767,1522.107723,,,rrelu,2,80,2,160,1,128,3,512,1.2045576785975,0.000163099123063
1645,ok,0.3596,1565.607153,,,elu,2,80,3,160,1,320,3,384,0.11662403879797,0.000237588662487
1646,ok,0.4659,1590.245124,,,selu,2,80,2,160,2,128,3,512,0.119520836823453,0.00037750555411
1647,ok,0.1634,1645.123461,,,elu,3,80,3,192,2,192,3,384,0.260856151540603,0.000150550982334
1648,ok,0.3544,1645.661105,,,rrelu,3,80,3,160,1,256,2,512,0.336670850911711,6.61587101511637E-05
1649,ok,0.1733,1673.464286,,,rrelu,3,80,3,192,1,256,3,384,0.575411437420475,2.67457813450005E-05
1650,ok,0.2134,1684.760121,,,relu,3,96,3,160,2,192,2,512,0.734744415739444,0.00016159725201
1651,ok,0.9,1711.423838,,,selu,3,96,3,128,1,128,3,512,0.912423041718349,0.000234789218749
1652,ok,0.4406,1772.731482,,,selu,2,80,3,128,1,320,3,512,0.200848375376653,0.000200504943661
1653,ok,0.1735,1882.465019,,,relu,3,80,3,128,2,256,3,512,0.474905471611214,0.000209965889188
1654,ok,0.2968,1178.32196,,,rrelu,2,80,2,128,2,128,3,256,0.11030819428558,0.000109890106411
1655,ok,0.4483,1215.060781,,,elu,3,64,3,160,1,128,2,384,0.113284792163023,4.35632380312673E-05
1656,ok,0.3726,1367.722815,,,selu,3,80,2,192,2,192,2,256,0.518349222997003,0.000319543749868
1657,ok,0.2862,1297.588857,,,selu,2,80,3,160,1,192,2,384,0.660485746823421,3.99870665107064E-05
1658,ok,0.3678,1310.725738,,,rrelu,3,64,2,160,1,128,2,512,0.563226089609969,0.000191963806348
1659,ok,0.9,1290.864498,,,selu,2,80,2,128,2,192,3,256,1.30125693131252,8.14431328232069E-05
1660,ok,0.2773,1204.189125,,,rrelu,2,96,3,160,1,128,2,256,0.408581566802116,0.000112061863368
1661,ok,0.4595,1468.855905,,,selu,2,80,2,160,1,256,2,512,0.288679526190674,0.000270138162629
1662,ok,0.3642,1329.505656,,,relu,3,64,2,160,2,256,2,256,0.336717149989971,0.000210609961658
1663,ok,0.2909,1377.883175,,,relu,3,80,3,160,1,320,2,256,0.262800037613986,4.27757930341382E-05
1664,ok,0.4817,1314.425758,,,elu,3,64,2,128,1,192,2,512,1.17357343379966,0.000102690588633
1665,ok,0.3315,1259.079988,,,rrelu,3,80,2,128,2,192,2,256,1.14524044992886,2.5217253368871E-05
1666,ok,0.4073,1319.337029,,,elu,2,80,2,160,2,256,2,384,0.234756656513486,0.000277423697487
1667,ok,0.1374,1450.498221,,,selu,3,96,3,160,1,128,3,256,0.486140089969645,0.000367787626708
1668,ok,0.3311,1041.568114,,,relu,2,64,2,128,2,128,2,384,1.39420280204238,7.07315643050494E-05
1669,ok,0.3355,1388.083827,,,rrelu,3,64,2,192,1,192,3,384,0.306544548467506,4.56323590788272E-05
1670,ok,0.3515,1502.775956,,,elu,2,80,3,160,2,320,2,384,0.423676804225122,7.50523899389445E-05
1671,ok,0.4416,1539.905451,,,rrelu,3,64,2,192,2,192,2,512,0.917845091896747,2.88621944470767E-05
1672,ok,0.3847,1384.204201,,,relu,2,80,3,160,2,192,3,256,1.24703669571599,8.12865439517455E-05
1673,ok,0.3493,1373.52182,,,relu,2,80,3,160,2,128,3,384,0.82274598453647,7.03214093143568E-05
1674,ok,0.9,1687.862847,,,selu,3,64,3,160,1,128,3,512,0.913321468970567,0.000371061400852
1675,ok,0.4274,1306.106911,,,relu,2,80,2,128,1,256,3,384,1.08300497344548,3.44817139997163E-05
1676,ok,0.9,1488.31572,,,selu,3,80,3,128,2,320,2,256,1.01998553439306,2.04597747384847E-05
1677,ok,0.216,1469.221516,,,relu,3,96,3,128,1,192,3,384,1.12893099762093,2.59975579017015E-05
1678,ok,0.9,1463.023008,,,selu,2,80,2,192,2,192,3,384,0.811372698552807,0.000306841814256
1679,ok,0.3368,1458.63101,,,selu,2,96,3,160,2,128,3,384,0.295971340162127,5.07673564449297E-05
1680,ok,0.3206,1245.621676,,,relu,2,80,2,128,1,192,3,384,0.302535433459049,4.26841652416344E-05
1681,ok,0.3298,1491.693195,,,rrelu,3,80,3,192,1,192,3,256,0.342654386758779,0.000180415075505
1682,ok,0.3111,1590.842676,,,rrelu,3,80,3,192,1,192,3,384,0.882193340561136,0.000274433670825
1683,ok,0.337,1310.690966,,,relu,2,64,3,160,1,320,2,384,1.16064084667711,0.0001285687976
1684,ok,0.2928,1318.948997,,,elu,3,80,2,128,2,192,2,384,0.380951358992191,4.76998668693627E-05
1685,ok,0.432,1385.715764,,,elu,2,80,2,128,1,256,2,512,1.06635030316318,7.16253230331875E-05
1686,ok,0.2795,1302.982354,,,elu,3,80,2,128,2,192,2,384,0.315928600288394,9.12103959260723E-05
1687,ok,0.3289,1465.836473,,,rrelu,2,64,3,128,2,256,3,384,0.758406973540054,7.80556591087831E-05
1688,ok,0.1836,1533.439493,,,rrelu,3,96,3,160,2,192,2,384,0.649645782608957,0.000410309100108
1689,ok,0.3571,1370.140397,,,selu,2,96,3,192,1,256,2,256,0.505305588236612,9.16875403314656E-05
1690,ok,0.1499,2019.909665,,,elu,3,80,3,192,2,256,3,512,1.01355530239969,0.000361348013983
1691,ok,0.4443,1765.983127,,,elu,3,80,2,160,1,256,3,512,0.609915983597662,0.000139652126201
1692,ok,0.4398,1649.94263,,,rrelu,3,64,2,128,1,256,3,512,0.518475290897277,2.35030718861019E-05
1693,ok,0.3698,1058.183266,,,elu,2,64,2,128,1,192,2,384,1.20723157619351,4.37730059565442E-05
1694,ok,0.9,1207.8155,,,selu,2,64,2,128,2,128,3,384,0.653405659391066,2.09102207266643E-05
1695,ok,0.4112,1228.290901,,,elu,2,80,2,160,1,128,3,384,1.33880427291554,0.000180491516282
1696,ok,0.374,1170.669652,,,selu,2,64,2,128,2,256,2,256,0.210904769585886,0.000187538031503
1697,ok,0.3815,1471.598963,,,rrelu,3,80,2,192,2,192,3,256,1.3564792002137,3.90451592079261E-05
1698,ok,0.4918,1272.766501,,,relu,2,80,3,192,1,192,2,384,0.938086528717828,0.000152804402938
1699,ok,0.3682,1428.747518,,,rrelu,2,64,3,160,1,256,3,384,0.780254632038006,0.000133917095396
1700,ok,0.3533,1367.593618,,,relu,3,80,2,160,2,128,3,384,1.11797278514297,0.000187523859122
1701,ok,0.4249,1297.583419,,,rrelu,3,64,2,160,2,256,2,256,1.19781860600601,9.28866417288854E-05
1702,ok,0.307,1217.628899,,,selu,2,80,2,160,1,192,2,384,0.379345107993801,3.34427011341025E-05
1703,ok,0.4933,1214.420353,,,elu,2,96,3,128,1,192,2,384,0.942929514286736,0.000301421996275
1704,ok,0.3562,1381.787802,,,elu,3,80,3,128,1,256,3,256,0.902452379437375,4.98633302328516E-05
1705,ok,0.3856,1459.040906,,,elu,3,80,2,192,2,256,2,384,1.42975717966375,0.000331123614796
1706,ok,0.9,1399.049696,,,relu,3,96,3,160,1,192,2,384,1.39531495968432,0.000495539591402
1707,ok,0.4244,1351.19632,,,selu,2,80,2,192,1,128,2,512,0.797366496418003,3.79248877904096E-05
1708,ok,0.3671,1394.427716,,,selu,2,80,3,160,2,192,2,384,0.32893696574781,0.000372141005526
1709,ok,0.3752,1297.627689,,,elu,3,96,2,160,1,192,2,384,1.10216394303653,0.000213751064702
1710,ok,0.2807,1296.831317,,,rrelu,3,64,3,192,1,128,2,384,0.262127249234374,6.97764731681284E-05
1711,ok,0.4672,1516.721809,,,relu,2,96,2,160,1,128,3,512,1.39210355664377,5.8885069872567E-05
1712,ok,0.3917,1366.028026,,,rrelu,2,64,2,160,2,192,3,384,0.222774244921078,0.000153918403246
1713,ok,0.2789,1255.980009,,,selu,2,96,2,160,2,192,2,256,0.921722673388371,5.4418784738985E-05
1714,ok,0.39,1352.441623,,,relu,3,80,2,192,1,128,3,384,1.32470443592186,2.01886448351883E-05
1715,ok,0.3343,1235.44866,,,rrelu,2,80,3,160,1,128,2,384,1.10067640495586,7.98172288424535E-05
1716,ok,0.2263,1551.025122,,,elu,3,80,3,160,1,256,3,384,0.80415630157439,4.1955891150871E-05
1717,ok,0.3916,1631.01032,,,elu,2,80,2,128,2,192,3,512,0.682159860765535,4.88538810174661E-05
1718,ok,0.3505,1408.154145,,,rrelu,3,80,2,192,1,256,3,256,1.39959263000955,6.76479213724851E-05
1719,ok,0.3836,1457.528596,,,rrelu,2,96,2,160,2,192,3,384,0.848616314741828,3.92688608736416E-05
1720,ok,0.3048,1479.926739,,,relu,3,80,3,128,1,256,3,384,1.37943436036432,0.00018195465251
1721,ok,0.4489,1271.266535,,,rrelu,2,64,3,128,2,192,2,384,0.388658456717734,2.02439426742482E-05
1722,ok,0.9,1692.322426,,,selu,2,80,3,192,1,128,3,512,1.49027773414486,0.000115626656171
1723,ok,0.1169,1575.776464,,,selu,3,64,3,160,2,320,2,384,0.511272928086904,6.63112051608552E-05
1724,ok,0.3962,1238.388647,,,elu,2,80,2,128,1,320,2,384,0.472019139616737,0.000142977827402
1725,ok,0.3589,1639.433373,,,relu,3,80,3,192,2,256,3,256,1.48320186479864,2.56126618142823E-05
1726,ok,0.237,1718.889995,,,rrelu,3,80,3,192,1,320,3,384,0.603471957414198,0.000128967274979
1727,ok,0.4361,1816.72869,,,rrelu,2,80,3,128,2,256,3,512,0.280261364588655,6.43240456176165E-05
1728,ok,0.2161,1722.744516,,,selu,3,96,3,192,2,256,3,256,0.149947363204127,6.34419382663525E-05
1729,ok,0.9,1664.233714,,,selu,3,80,2,128,1,192,3,512,0.895860667177113,9.18887362240031E-05
1730,ok,0.2899,1545.035054,,,rrelu,3,96,3,160,2,192,2,384,0.899393501279031,0.000292416821457
1731,ok,0.3509,1348.675047,,,rrelu,3,96,2,192,2,128,2,384,1.39064976742628,0.000191809019012
1732,ok,0.4201,1383.75782,,,selu,2,64,2,160,1,256,2,512,0.902668366024816,5.31852539507345E-05
1733,ok,0.3862,1404.562994,,,selu,2,96,2,160,1,256,3,384,0.731234889087464,7.11466506939998E-05
1734,ok,0.3955,1466.614683,,,elu,2,80,3,160,2,256,2,384,1.39453020522224,0.000472418223229
1735,ok,0.3542,1315.68523,,,rrelu,3,80,2,160,1,192,3,256,1.37931917367381,8.23730337149661E-05
1736,ok,0.3631,1293.274332,,,selu,3,96,2,128,2,128,2,384,0.386169141937409,0.000321081309697
1737,ok,0.3361,1244.139465,,,relu,3,80,2,128,1,192,3,256,0.679591188198327,4.07425517449288E-05
1738,ok,0.3625,1690.591949,,,selu,3,80,2,160,2,256,2,512,0.773757934266358,3.85607453283017E-05
1739,ok,0.9,1099.960476,,,selu,3,64,2,160,1,128,2,256,1.18280596358639,5.11701004733656E-05
1740,ok,0.274,1168.036729,,,rrelu,2,64,3,160,1,128,2,384,0.402396498720515,5.83265993480288E-05
1741,ok,0.9,1130.111167,,,relu,3,80,2,128,1,128,2,384,1.48007089864874,0.000398328262984
1742,ok,0.3619,1342.052308,,,elu,3,80,3,128,1,192,3,256,1.41915750097691,3.54772302271807E-05
1743,ok,0.4931,1223.620015,,,relu,2,80,3,192,1,128,2,384,1.22692873301247,8.82760185090622E-05
1744,ok,0.3263,1371.942104,,,elu,3,80,3,128,1,256,2,384,1.30095870443336,0.000102122011665
1745,ok,0.3666,1368.23593,,,elu,3,64,3,160,2,256,2,256,1.11757793173854,0.000399621370352
1746,ok,0.384,1232.533147,,,selu,2,80,2,128,1,256,3,256,0.775960066005789,8.49757869681579E-05
1747,ok,0.3713,1266.456699,,,rrelu,2,80,3,160,1,256,2,256,1.29042124166766,0.000473478553015
1748,ok,0.3995,1535.27625,,,selu,3,80,2,192,1,256,3,384,0.740555465725023,0.000200890448488
1749,ok,0.4513,1422.99329,,,relu,2,80,2,160,1,256,2,512,0.872778921938055,7.15455188291038E-05
1750,ok,0.4585,1261.512174,,,relu,2,80,2,128,2,256,2,384,1.09698475447607,4.57179027752095E-05
1751,ok,0.3211,1157.098478,,,rrelu,2,64,2,128,1,256,3,256,0.659277174533543,0.000224932152819
1752,ok,0.3268,1044.84275,,,relu,2,80,2,128,1,192,2,256,1.44333624015367,6.05153286413683E-05
1753,ok,0.1073,1553.832043,,,relu,3,64,3,192,2,192,3,384,0.622501653533889,6.09143225449641E-05
1754,ok,0.9,1483.026977,,,selu,2,80,3,160,2,256,3,256,0.875903134223782,0.000466420719178
1755,ok,0.3623,1172.562456,,,rrelu,2,80,2,160,1,256,2,256,1.24894731346686,3.98167127680055E-05
1756,ok,0.9,1293.939873,,,selu,2,64,3,160,1,128,3,384,1.37744614250961,9.48486389869278E-05
1757,ok,0.9,1355.929259,,,selu,2,80,3,160,1,256,2,384,1.38492484143563,5.16168445299926E-05
1758,ok,0.3475,1354.250366,,,elu,3,80,2,160,2,192,2,384,1.23316544945199,6.91218660418399E-05
1759,ok,0.265,1694.976049,,,elu,3,80,3,128,2,256,2,512,0.123258050292838,4.99947918239861E-05
1760,ok,0.3524,1356.325378,,,rrelu,2,96,3,160,1,192,3,256,0.984903195702186,7.13605359781067E-05
1761,ok,0.3493,1358.024317,,,rrelu,2,80,3,128,2,192,3,256,1.34886117441845,4.48726382215946E-05
1762,ok,0.324,1259.505789,,,selu,3,80,2,160,1,128,2,384,0.118280538503521,6.91217480365075E-05
1763,ok,0.4192,1415.458958,,,elu,3,80,2,128,1,192,2,512,0.418307096626639,0.000473650249732
1764,ok,0.3759,1281.145148,,,rrelu,2,80,2,160,2,192,2,384,0.585175166497244,0.000483290972034
1765,ok,0.3858,1312.318461,,,selu,2,64,2,160,2,128,2,512,0.361112590056709,6.38730747962369E-05
1766,ok,0.1208,1590.715811,,,selu,3,80,3,192,1,192,3,384,0.655947938367471,0.000148627108969
1767,ok,0.3954,1467.701659,,,relu,3,96,2,160,2,256,3,256,1.15770692474992,2.67654609878664E-05
1768,ok,0.4218,1713.546199,,,relu,2,80,3,192,1,192,3,512,0.467888019787251,0.000164025200277
1769,ok,0.3255,1396.236772,,,selu,2,80,3,160,1,256,3,256,0.426819816130311,5.02550673437479E-05
1770,ok,0.1896,2082.055016,,,selu,3,80,3,128,2,320,3,512,0.394084677316326,7.38853156256847E-05
1771,ok,0.376,1296.783507,,,rrelu,2,80,2,128,2,128,2,512,1.08751946910525,0.000117690571121
1772,ok,0.9,1209.333245,,,relu,2,64,3,128,1,256,3,256,1.4739812669717,0.000332903377767
1773,ok,0.2785,1146.382183,,,relu,3,96,2,160,1,128,2,256,0.119377544751208,0.000348730529802
1774,ok,0.4053,1356.60203,,,rrelu,2,80,2,192,2,192,3,256,1.14523596116738,0.000296558394194
1775,ok,0.3679,1399.005092,,,elu,3,80,2,128,1,256,3,384,1.06483899214447,0.000174708702606
1776,ok,0.3643,1304.145998,,,elu,3,64,2,160,2,192,3,256,1.08217549474457,0.000256006729466
1777,ok,0.3739,1359.590994,,,relu,3,64,2,160,1,256,3,384,0.117275108919711,6.14594681267109E-05
1778,ok,0.2787,1138.355131,,,relu,3,64,2,128,2,128,2,384,0.334016527613388,3.28324686368913E-05
1779,ok,0.3502,1114.299372,,,elu,3,64,2,128,1,128,3,256,0.908439814537327,0.000448901456009
1780,ok,0.3151,1307.492215,,,rrelu,3,96,2,160,1,256,2,256,0.276345618909875,7.08242083545272E-05
1781,ok,0.4715,1120.109181,,,elu,2,80,2,128,2,192,2,256,1.23100938260765,2.55258348469134E-05
1782,ok,0.371,1385.846382,,,elu,3,80,3,128,2,256,2,256,1.38689742389244,0.000473662225711
1783,ok,0.3848,1421.771099,,,elu,2,96,3,160,2,192,3,256,0.727496214266571,0.000127573151117
1784,ok,0.3794,1309.576859,,,rrelu,2,80,2,160,1,192,3,384,0.746207196651608,3.38519431548221E-05
1785,ok,0.3241,1299.058176,,,selu,2,96,3,128,2,128,3,256,0.680053354457322,0.000254273805343
1786,ok,0.4282,1163.428006,,,relu,2,80,2,192,1,192,2,384,0.10446196373918,0.000322771869886
1787,ok,0.1203,1464.681218,,,selu,3,64,3,128,2,256,2,384,0.271526643139283,9.78943980839256E-05
1788,ok,0.3563,1348.43551,,,elu,3,80,2,128,2,128,3,384,0.969176826905107,2.21774546237488E-05
1789,ok,0.3553,1301.240517,,,elu,3,64,2,160,2,192,2,384,0.517383751118125,0.00028439125397
1790,ok,0.3128,1474.089925,,,elu,2,80,3,192,1,192,3,384,0.192654226141248,5.59896772101091E-05
1791,ok,0.3233,1274.39285,,,elu,2,80,3,160,1,192,2,384,1.4304830756716,2.15787277118655E-05
